gene	cell_type	stage	gene_name	common_name	og	pfam	expression_fc	expression_umifrac	gene_score	zscore	motif	id	target_gene	target_gene_name	target_common_name	target_og	target_pfam	target_expression_fc	target_expression_umifrac	target_gene_score	target_accessibility	motif_score	peak_tf_correlation_score	in_silico_chip_score	exp_thrs	acc_thrs	target_self	target_TF	target_active_TF
Nvec_vc1.1_XM_032363859.2	neuronal_gastrula	gastrula	Foxp4/Foxp2/Foxp1	""	Forkhead.HG1.32:FOXP2	FOXP-CC/Forkhead	2.06829606676763	0.133242232829957	1.68049220497864	9.11132168519273	ARCH1017_Foxa3/Foxa1/Foxa2_...	Nvec_vc1.1_XM_032363859.2__ARCH1017_Foxa3/Foxa1/Foxa2_...	Nvec_v1g210540	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	0.336266157215282	0.99	0.22	0.12	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_v1g210540	neuronal_gastrula	gastrula	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	28.2601010910932	ARCH745_Tfap4	Nvec_v1g210540__ARCH745_Tfap4	Nvec_vc1.1_XM_032385496.2	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	0.712909755393611	0.69	0.41	0.17	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_v1g210540	neuronal_gastrula	gastrula	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	28.2601010910932	ARCH745_Tfap4	Nvec_v1g210540__ARCH745_Tfap4	Nvec_vc1.1_XM_032372264.2	/Sox4/Sox11	NvSoxC	HMGbox_Sox.HG1.11:SOX4/SOX11/SOX12	HMG_box	1.53016319462507	0.887765109436804	1.18470519390614	1.75594236478298	0.66	0.28	0.14	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_v1g210540	neuronal_gastrula	gastrula	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	28.2601010910932	ARCH745_Tfap4	Nvec_v1g210540__ARCH745_Tfap4	Nvec_vc1.1_XM_001631673.3	Lhx5/Lhx1	""	Homeodomains.HG2.20:LHX1/LHX3/LHX4/LHX5/LMX1A/LMX1B	LIM/LIM/Homeodomain	2.03099775396921	0.165778126893085	1.99641590281612	1.20794705099664	0.8	0.23	0.13	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_v1g210540	neuronal_gastrula	gastrula	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	28.2601010910932	ARCH745_Tfap4	Nvec_v1g210540__ARCH745_Tfap4	Nvec_vc1.1_XM_001638761.3	Zfp541/Mideas	""	zf-C2H2.HG16.2:like:TRERF1/ZNF541	zf-C2H2/zf-C2H2_6/ELM2	1.84187121208563	0.142538202562279	1.27026048059932	1.79023930777419	0.61	0.24	0.11	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_v1g210540	neuronal_gastrula	gastrula	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	28.2601010910932	ARCH745_Tfap4	Nvec_v1g210540__ARCH745_Tfap4	Nvec_vc1.1_XM_032375602.2	Insm1/Insm2	Insm1	zf-C2H2.HG25.1:INSM1/INSM2	zf-C2H2/zf-C2H2/zf-C2H2	9.63965864838609	1.46256590455208	2.39763111434925	2.51236045551455	0.62	0.34	0.165	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_v1g210540	neuronal_gastrula	gastrula	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	28.2601010910932	ARCH745_Tfap4	Nvec_v1g210540__ARCH745_Tfap4	Nvec_vc1.1_XM_032375602.2	Insm1/Insm2	Insm1	zf-C2H2.HG25.1:INSM1/INSM2	zf-C2H2/zf-C2H2/zf-C2H2	9.63965864838609	1.46256590455208	2.39763111434925	2.51236045551455	0.65	0.34	0.165	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_v1g210540	neuronal_gastrula	gastrula	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	28.2601010910932	ARCH745_Tfap4	Nvec_v1g210540__ARCH745_Tfap4	Nvec_vc1.1_XM_032367288.2	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	0.916499035198795	0.66	0.28	0.12	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_v1g210540	neuronal_gastrula	gastrula	Ascl1/Ascl2	""	HLH.HG1.68:like:ASCL3/ASCL4/ASCL5	HLH	4.88950496540503	0.379585430736504	1.70464322248942	28.2601010910932	ARCH745_Tfap4	Nvec_v1g210540__ARCH745_Tfap4	Nvec_vc1.1_XM_032364348.2	""	""	HLH.HG1.34:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5/ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/FERD3L/FIGLA/HAND1/HAND2/ID1/ID2/ID3/ID4/LYL1/MESP1/MESP2/MSC/MSGN1/MYF5/MYF6/MYOD1/MYOG/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/NHLH1/NHLH2/OLIG1/OLIG2/OLIG3/PTF1A/SCX/TAL1/TAL2/TCF3/TCF4/TCF12/TCF15/TCF21/TCF23/TCF24/TWIST1/TWIST2	HLH	1.8173734316082	0.0681704447036987	2.26222502924484	0.40155748994202	0.63	0.33	0.14	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032385496.2	neuronal_gastrula	gastrula	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	22.7961843510801	ARCH745_Tfap4	Nvec_vc1.1_XM_032385496.2__ARCH745_Tfap4	Nvec_vc1.1_XM_032383681.2	""	""	Homeodomains.HG1.51:like:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/PDX1	Homeodomain	1.62358611930869	0.113100965076591	1.66830301808138	1.45034786277412	0.62	0.28	0.12	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032385496.2	neuronal_gastrula	gastrula	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	22.7961843510801	ARCH745_Tfap4	Nvec_vc1.1_XM_032385496.2__ARCH745_Tfap4	Nvec_vc1.1_XM_032385496.2	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	0.712909755393611	0.69	0.42	0.18	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032385496.2	neuronal_gastrula	gastrula	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	22.7961843510801	ARCH745_Tfap4	Nvec_vc1.1_XM_032385496.2__ARCH745_Tfap4	Nvec_vc1.1_XM_032372264.2	/Sox4/Sox11	NvSoxC	HMGbox_Sox.HG1.11:SOX4/SOX11/SOX12	HMG_box	1.53016319462507	0.887765109436804	1.18470519390614	2.88016685395633	0.64	0.26	0.13	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032385496.2	neuronal_gastrula	gastrula	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	22.7961843510801	ARCH745_Tfap4	Nvec_vc1.1_XM_032385496.2__ARCH745_Tfap4	Nvec_vc1.1_XM_032372264.2	/Sox4/Sox11	NvSoxC	HMGbox_Sox.HG1.11:SOX4/SOX11/SOX12	HMG_box	1.53016319462507	0.887765109436804	1.18470519390614	2.88016685395633	0.66	0.26	0.13	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032385496.2	neuronal_gastrula	gastrula	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	22.7961843510801	ARCH745_Tfap4	Nvec_vc1.1_XM_032385496.2__ARCH745_Tfap4	Nvec_vc1.1_XM_032366733.2	""	Anthox1/Ax1	Homeodomains.HG1.68:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13	Homeodomain	9.5267723489565	4.51009464846516	1.47435415844538	0.350758863951381	0.77	0.24	0.12	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032385496.2	neuronal_gastrula	gastrula	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	22.7961843510801	ARCH745_Tfap4	Nvec_vc1.1_XM_032385496.2__ARCH745_Tfap4	Nvec_vc1.1_XM_032375602.2	Insm1/Insm2	Insm1	zf-C2H2.HG25.1:INSM1/INSM2	zf-C2H2/zf-C2H2/zf-C2H2	9.63965864838609	1.46256590455208	2.39763111434925	3.10623038470627	0.62	0.3	0.14	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032363859.2	Foxp4/Foxp2/Foxp1	""	Forkhead.HG1.32:FOXP2	FOXP-CC/Forkhead	2.06829606676763	0.133242232829957	1.68049220497864	0.664334382393716	1	0.22	0.14	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032385496.2	Ptf1a	PTF1a	HLH.HG1.91:like:FERD3L/PTF1A	HLH	4.77022416502347	0.673957805593385	2.98650690973807	0.712909755393611	1	0.47	0.29	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032377897.2	Etv4/Etv5/Etv1	Pea3/Ets	Ets.HG1.3:ETV1/ETV4/ETV5	ETS_PEA3_N/Ets	3.97784202355049	0.312964314321526	3.01679758097853	0.256961601513178	1	0.34	0.18	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032372264.2	/Sox4/Sox11	NvSoxC	HMGbox_Sox.HG1.11:SOX4/SOX11/SOX12	HMG_box	1.53016319462507	0.887765109436804	1.18470519390614	0.16783409396212	1	0.24	0.14	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032366733.2	""	Anthox1/Ax1	Homeodomains.HG1.68:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13	Homeodomain	9.5267723489565	4.51009464846516	1.47435415844538	1.10617457765206	1	0.2	0.14	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032366211.2	Hmx1/Hmx3	""	Homeodomains.HG1.34:HMX1/HMX2/HMX3	Homeodomain	2.91935603892192	0.519024976721343	1.12698626945112	0.198118362178585	1	0.18	0.11	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032375602.2	Insm1/Insm2	Insm1	zf-C2H2.HG25.1:INSM1/INSM2	zf-C2H2/zf-C2H2/zf-C2H2	9.63965864838609	1.46256590455208	2.39763111434925	0.350574142634643	1	0.19	0.12	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_001632947.3	Sox3/Sox2	NvSoxB1	HMGbox_Sox.HG1.35:SOX1/SOX2/SOX3/SOX14/SOX21	HMG_box/SOXp	1.80222121516636	0.532968931319826	1.1136988644418	0.853250456347588	1	0.215	0.145	1.4	0.130317616752716	FALSE	TRUE	FALSE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032367288.2	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	0.599289256793431	1	0.29	0.19	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383641.2	neuronal_gastrula	gastrula	""	""	zf-C4_Nuclear_receptors.HG1.9:like:ESR1/ESR2/ESRRA/ESRRB/ESRRG/NR4A1/NR4A2/NR4A3	zf-C4/Hormone_recep	5.2199202081271	0.828890634465428	1.3144407828915	15.9916374666798	ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032383641.2__ARCH1091_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_032370984.2	""	AshA	HLH.HG1.58:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5	HLH	15.1739872490984	1.33707031316573	2.27855361103106	2.98272993453655	1	0.45	0.32	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001628087.3	neuronal_gastrula	gastrula	""	""	Doublesex_DM.HG1.12:DMRTA1/DMRTA2/DMRTB1	DM/DMA	9.55694891192992	0.856778543662395	2.91551675388397	13.91910601957	ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_001628087.3__ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_032375602.2	Insm1/Insm2	Insm1	zf-C2H2.HG25.1:INSM1/INSM2	zf-C2H2/zf-C2H2/zf-C2H2	9.63965864838609	1.46256590455208	2.39763111434925	0.721121937360607	0.87	0.25	0.13	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001628087.3	neuronal_gastrula	gastrula	""	""	Doublesex_DM.HG1.12:DMRTA1/DMRTA2/DMRTB1	DM/DMA	9.55694891192992	0.856778543662395	2.91551675388397	13.91910601957	ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_001628087.3__ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_001631173.3	Vsx1/Vsx2	""	Homeodomains.HG2.62:VSX1/VSX2	Homeodomain	27.2969620531048	3.61768155416219	3.01220945132702	1.28556008721261	0.87	0.46	0.25	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001628087.3	neuronal_gastrula	gastrula	""	""	Doublesex_DM.HG1.12:DMRTA1/DMRTA2/DMRTB1	DM/DMA	9.55694891192992	0.856778543662395	2.91551675388397	13.91910601957	ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_001628087.3__ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_032375228.2	""	Rfx4	RFX.HG1.3:like:RFX4/RFX6/RFX8	RFX_DNA_binding	1.45815315944234	0.0604238032600966	1.43884659697248	1.2121573775803	0.87	0.29	0.17	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_001628087.3	neuronal_gastrula	gastrula	""	""	Doublesex_DM.HG1.12:DMRTA1/DMRTA2/DMRTB1	DM/DMA	9.55694891192992	0.856778543662395	2.91551675388397	13.91910601957	ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_001628087.3__ARCH1070_Dmrtc2_Irx6	Nvec_vc1.1_XM_032367288.2	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	0.422791733076283	0.77	0.23	0.11	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032367288.2	neuronal_gastrula	gastrula	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	4.33684227637122	ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_032367288.2__ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_032377897.2	Etv4/Etv5/Etv1	Pea3/Ets	Ets.HG1.3:ETV1/ETV4/ETV5	ETS_PEA3_N/Ets	3.97784202355049	0.312964314321526	3.01679758097853	0.65147144544644	0.85	0.49	0.25	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032367288.2	neuronal_gastrula	gastrula	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	4.33684227637122	ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_032367288.2__ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_001625109.3	Six3/Six6	Six3/6	Homeodomains.HG3.30:SIX3/SIX6	SIX1_SD/Homeodomain	4.05867231415313	1.33397165658829	1.10577668265717	0.700229956437501	0.9	0.5	0.31	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032367288.2	neuronal_gastrula	gastrula	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	4.33684227637122	ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_032367288.2__ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_032375602.2	Insm1/Insm2	Insm1	zf-C2H2.HG25.1:INSM1/INSM2	zf-C2H2/zf-C2H2/zf-C2H2	9.63965864838609	1.46256590455208	2.39763111434925	0.845771354120447	0.87	0.3	0.19	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032367288.2	neuronal_gastrula	gastrula	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	4.33684227637122	ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_032367288.2__ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_001636315.3	Gfi1b/Gfi1	""	zf-C2H2.HG1.35:FEZF1/FEZF2/GFI1/GFI1B	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.95044795621093	0.120847606520193	1.76902488587027	0.282396671277666	0.78	0.29	0.13	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032367288.2	neuronal_gastrula	gastrula	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	4.33684227637122	ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_032367288.2__ARCH1463_Gata3/Gata1/Gata2	Nvec_vc1.1_XM_032367288.2	Gata3/Gata1/Gata2	GATA	GATA.HG1.5:GATA1/GATA2/GATA3/GATA4/GATA5/GATA6/TRPS1	GATA/GATA	3.61655296662675	0.478742441214611	2.46977176897295	0.209363140391234	0.92	0.59	0.35	1.4	0.130317616752716	TRUE	TRUE	TRUE
Nvec_vc1.1_XM_032383681.2	neuronal_gastrula	gastrula	""	""	Homeodomains.HG1.51:like:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/PDX1	Homeodomain	1.62358611930869	0.113100965076591	1.66830301808138	5.64085854227389	ARCH243_Alx3/Alx4/Alx1_Hlx_...	Nvec_vc1.1_XM_032383681.2__ARCH243_Alx3/Alx4/Alx1_Hlx_...	Nvec_vc1.1_XM_032377897.2	Etv4/Etv5/Etv1	Pea3/Ets	Ets.HG1.3:ETV1/ETV4/ETV5	ETS_PEA3_N/Ets	3.97784202355049	0.312964314321526	3.01679758097853	0.161261181737379	1	0.22	0.14	1.4	0.130317616752716	FALSE	TRUE	TRUE
Nvec_vc1.1_XM_032383681.2	neuronal_gastrula	gastrula	""	""	Homeodomains.HG1.51:like:AC004080.3/AC012531.3/CDX1/CDX2/CDX4/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/PDX1	Homeodomain	1.62358611930869	0.113100965076591	1.66830301808138	5.64085854227389	ARCH243_Alx3/Alx4/Alx1_Hlx_...	Nvec_vc1.1_XM_032383681.2__ARCH243_Alx3/Alx4/Alx1_Hlx_...	Nvec_vc1.1_XM_032370984.2	""	AshA	HLH.HG1.58:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5	HLH	15.1739872490984	1.33707031316573	2.27855361103106	2.98272993453655	1	0.17	0.12	1.4	0.130317616752716	FALSE	TRUE	TRUE
