cell_type	stage	gene	gene_name	common_name	og	pfam	expression_fc	expression_umifrac	gene_score	zscore	motif	id	target_self
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048731137.1	Lmx1a/Lmx1b	LMX	Homeodomains.HG2.20:LHX1/LHX3/LHX4/LHX5/LMX1A/LMX1B	LIM/LIM/Homeodomain	1.30876639245747	0.081826029678301	1.13645723898397	8.72063799495544	ARCH93_AW822073//Duxf3/Duxb...	Nvec_vc1.1_XM_048731137.1__ARCH93_AW822073//Duxf3/Duxb...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032362959.2	""	""	MADS-box_SRF.HG1.1:like:BORCS8-MEF2B/MEF2A/MEF2B/MEF2C/MEF2D	SRF-TF	1.11998025498141	0.0163652059356602	0.964698168309849	10.695142953118	ARCH1108_Mef2c/Mef2b/Mef2a/...	Nvec_vc1.1_XM_032362959.2__ARCH1108_Mef2c/Mef2b/Mef2a/...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001633273.3	Fos/Fosb/Fosl1/Fosl2	""	bZIP.HG1.17:ATF3/JDP2	bZIP_1	1.0541014938566	0.531869192908956	1.20241136299242	5.03821204082156	ARCH1611_Fos/Fosb/Fosl1/Fosl2	Nvec_vc1.1_XM_001633273.3__ARCH1611_Fos/Fosb/Fosl1/Fosl2	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048723945.1	Foxn3	""	Forkhead.HG1.16:FOXN2/FOXN3	Forkhead	1.31724922007226	0.155469456388772	2.22580831268227	12.1195617094501	ARCH829_PB0121.1_Foxj3_2	Nvec_vc1.1_XM_048723945.1__ARCH829_PB0121.1_Foxj3_2	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001627792.3	Foxn4/Foxn1	""	Forkhead.HG1.12:FOXN1/FOXN4/FOXR1/FOXR2	Forkhead	1.60345638352629	0.192291169744007	1.22781234758553	19.1670176800336	ARCH954_Foxn4/Foxn1	Nvec_vc1.1_XM_001627792.3__ARCH954_Foxn4/Foxn1	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_v1g241767	""	""	bZIP.HG1.3:like:JUN/JUNB/JUND	Jun	1.28933060701804	0.0450043163230655	1.91782213326707	4.04659196837314	ARCH364_Creb3l2/Creb3l1_Cre...	Nvec_v1g241767__ARCH364_Creb3l2/Creb3l1_Cre...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032370013.2	""	""	Homeodomains.HG1.37:NKX6-1/NKX6-2/NKX6-3	Homeodomain	1.02989322419273	0.00409130148391505	0.666104105330508	4.00631032106384	ARCH1338_Barx2/Barx1_Dlx4/D...	Nvec_vc1.1_XM_032370013.2__ARCH1338_Barx2/Barx1_Dlx4/D...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032384134.2	Zfp637/Zfp944/Zfp942	""	zf-C2H2.HG3.3:ZNF641	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.04687280623061	0.0654608237426408	1.10095930723358	21.0117499228092	ARCH530_Snai2	Nvec_vc1.1_XM_032384134.2__ARCH530_Snai2	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001640743.3	""	""	HLH.HG1.29:MYC/MYCL/MYCN	HLH	1.44277173884718	0.0613695222587257	5.94704117986246	23.4410008533201	ARCH867_ZEB1__PL0011.1_hlh-...	Nvec_vc1.1_XM_001640743.3__ARCH867_ZEB1__PL0011.1_hlh-...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048728967.1	""	""	HLH.HG1.29:MYC/MYCL/MYCN	HLH/HLH	1.10527254117713	0.286391103874053	2.49265177400538	21.369218369055	ARCH867_ZEB1__PL0011.1_hlh-...	Nvec_vc1.1_XM_048728967.1__ARCH867_ZEB1__PL0011.1_hlh-...	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001638266.3	Crebl2	""	bZIP.HG1.0:CREBL2	bZIP_2	1.14810671255646	0.220930280131413	1.74332519967506	11.2899215916451	ARCH1628_Crebl2	Nvec_vc1.1_XM_001638266.3__ARCH1628_Crebl2	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001641264.3	""	""	Homeodomains.HG1.61:NOTO	Homeodomain	1.02989322419273	0.00409130148391505	1.03847383015552	21.9120491684796	ARCH225_	Nvec_vc1.1_XM_001641264.3__ARCH225_	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048730161.1	Fos/Fosl2/Fosb/Fosl1	Cnido-Fos1	bZIP.HG1.9:like:ATF3/ATF4/ATF5/FOS/FOSB/FOSL1/FOSL2/JDP2	bZIP_1	4.63230270887419	1.10465140065706	2.42566945317479	13.2178024953457	ARCH1620_Atf3/Jdp2_Creb3l2/...	Nvec_vc1.1_XM_048730161.1__ARCH1620_Atf3/Jdp2_Creb3l2/...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001630336.3	""	""	zf-C4_Nuclear_receptors.HG1.40:NR2E1	zf-C4/Hormone_recep	1.06050884207294	0.0163652059356602	1.03083892876961	12.1505151001525	ARCH411_Hnf4g/Hnf4a_Nr2c1/N...	Nvec_vc1.1_XM_001630336.3__ARCH411_Hnf4g/Hnf4a_Nr2c1/N...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001633995.3	Irx6	""	Homeodomains.HG3.22:IRX1/IRX2/IRX3/IRX4/IRX5/IRX6/MKX	Homeobox_KN	1.22866742279611	0.229112883099243	1.18107847719738	7.56589216621742	ARCH126_Pbx4/Pbx2/Pbx1	Nvec_vc1.1_XM_001633995.3__ARCH126_Pbx4/Pbx2/Pbx1	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032370011.2	""	""	Homeodomains.HG1.37:NKX6-1/NKX6-2/NKX6-3	Homeodomain	1.55162571104003	0.106373838581791	1.57763258531837	7.0884526956996	ARCH121_Nfya_Pbx4/Pbx2/Pbx1	Nvec_vc1.1_XM_032370011.2__ARCH121_Nfya_Pbx4/Pbx2/Pbx1	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001647488.3	Otx1/Otx2	""	Homeodomains.HG2.46:CRX/OTX1/OTX2	Homeodomain	1.0678275404127	0.0695521252265558	2.21994071187739	7.02082795598202	ARCH697_Six1/_Six4/Six5	Nvec_vc1.1_XM_001647488.3__ARCH697_Six1/_Six4/Six5	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_v1g19278	Klf13	Klf13	zf-C2H2.HG2.12:KLF9/KLF13/KLF14/KLF16	zf-C2H2/zf-C2H2/zf-C2H2	1.26956912331266	0.085917331162216	1.61800532680244	7.45321244367228	ARCH861_Scrt2/Scrt1	Nvec_v1g19278__ARCH861_Scrt2/Scrt1	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032378312.2	""	""	zf-C2H2.HG119.1:NA	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.05779307146269	0.0245478089034903	0.946834705440807	15.9117250611214	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032378312.2__ARCH861_Scrt2/Scrt1	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032384420.2	Sp7/Sp8/Sp9	Sp6-9	zf-C2H2.HG2.14:SP1/SP2/SP3/SP4/SP5/SP6/SP7/SP8/SP9	zf-C2H2/zf-C2H2/zf-C2H2_4	1.73886705974384	0.167743360840517	0.622786513135434	12.2723710844306	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_032384420.2__ARCH861_Scrt2/Scrt1	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048721414.1	Prdm13	""	zf-C2H2.HG1.7:PRDM13	zf-C2H2/zf-C2H2/zf-C2H2	1.81669719854045	0.180017265292262	5.95712320309868	16.8424018897205	ARCH861_Scrt2/Scrt1	Nvec_vc1.1_XM_048721414.1__ARCH861_Scrt2/Scrt1	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001640726.3	Nfya	""	NFYA.HG1.2:like:NFYA	CBFB_NFYA	1.03337988232197	0.0409130148391505	1.1366604648307	13.2981150536617	ARCH178_Foxc2/Foxc1_Foxg1/G...	Nvec_vc1.1_XM_001640726.3__ARCH178_Foxc2/Foxc1_Foxg1/G...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032364814.2	""	""	zf-C2H2.HG1.35:FEZF1/FEZF2/GFI1/GFI1B	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.89259927433058	0.130921647485282	7.08400329645292	22.5939795083444	ARCH530_Snai2	Nvec_vc1.1_XM_032364814.2__ARCH530_Snai2	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032363992.2	Pou4f3/Pou4f1/Pou4f2	Pou4	Homeodomains.HG4.6:POU4F1/POU4F2/POU4F3	Pou/Homeodomain	2.5236072280134	0.319121515745374	9.90424715340752	30.4984720596795	ARCH56_POU4F1	Nvec_vc1.1_XM_032363992.2__ARCH56_POU4F1	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032372883.2	Rcor1/Rcor2/Rcor3	""	Myb.HG1.10:RCOR1/RCOR2/RCOR3	ELM2/Myb_DNA-binding	1.04076005364615	0.0940999341300461	1.08735668055346	6.4802525524295	ARCH153_Msantd2_Rcor1/Rcor2...	Nvec_vc1.1_XM_032372883.2__ARCH153_Msantd2_Rcor1/Rcor2...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032383717.2	""	""	bZIP.HG2.0:like:CEBPA/CEBPB/CEBPD/CEBPE/CEBPG	bZIP_2	1.06993552840637	0.384582339488015	1.31994109599924	4.96889831059284	ARCH640_Cebpd/Cebpe/Cebpa/C...	Nvec_vc1.1_XM_032383717.2__ARCH640_Cebpd/Cebpe/Cebpa/C...	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048722594.1	Arid2	""	ARID_BRIGHT.HG1.3:ARID2	ARID/RFX_DNA_binding	1.04541393137799	0.0613695222587257	1.02931530421971	11.3178976654402	ARCH1088_Arid5b/Arid5a	Nvec_vc1.1_XM_048722594.1__ARCH1088_Arid5b/Arid5a	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032382208.2	""	""	zf-C2H2.HG94.0:NA	zf-C2H2/zf-C2H2_4/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_6/zf-C2H2/zf-C2H2	1.08988319777695	0.0122739044517451	1.00873918019954	6.48666220493354	ARCH1201_Gfi1b/Gfi1	Nvec_vc1.1_XM_032382208.2__ARCH1201_Gfi1b/Gfi1	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032374864.2	""	""	Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	1.02989322419273	0.00409130148391505	0.868752878861789	9.24232146975732	ARCH159_Barx2/Barx1_Emx1/Em...	Nvec_vc1.1_XM_032374864.2__ARCH159_Barx2/Barx1_Emx1/Em...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032364001.2	Smad9/Smad1/Smad5	""	SMAD_MH1.HG1.6:SMAD1/SMAD5/SMAD9	MH1/MH2	1.05145596818849	0.139104250453112	0.891120597271251	6.05229406086597	ARCH718_Smad2/Smad3_Smad9/S...	Nvec_vc1.1_XM_032364001.2__ARCH718_Smad2/Smad3_Smad9/S...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032383663.2	""	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2	Homeodomain	1.05985423887432	0.0081826029678301	1.0468937712721	9.59654347770337	ARCH70_M02142_2.00	Nvec_vc1.1_XM_032383663.2__ARCH70_M02142_2.00	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001629605.3	""	""	SMAD_MH1.HG1.2:like:SMAD4	MH1/MH1/zf-HC5HC2H_2/PHD/PHD	0.998714934125517	0.0163652059356602	0.994820637151684	12.4025233765441	ARCH662_Smad4	Nvec_vc1.1_XM_001629605.3__ARCH662_Smad4	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001633894.3	Tfap2d/Tfap2c/Tfap2e/Tfap2b/Tfap2a	""	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	TF_AP-2	1.14653504291424	0.081826029678301	1.17672281681323	5.27974634617133	ARCH387_TFAP2E	Nvec_vc1.1_XM_001633894.3__ARCH387_TFAP2E	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048728976.1	""	Zic-C	zf-C2H2.HG4.5:like:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	zf_ZIC/zf-C2H2/zf-C2H2	1.81166379319961	0.151378154904857	6.54828455936306	13.3210960500065	ARCH353_M06062_2.00__M06468...	Nvec_vc1.1_XM_048728976.1__ARCH353_M06062_2.00__M06468...	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032366210.2	Msx2/Msx1/Msx3	""	Homeodomains.HG1.48:MSX1/MSX2	Homeodomain	1.35049859531439	0.0490956178069806	2.3191747100707	14.0896484442054	ARCH1028_Alx3/Alx4/Alx1_Bar...	Nvec_vc1.1_XM_032366210.2__ARCH1028_Alx3/Alx4/Alx1_Bar...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032371461.2	Nr6a1	""	zf-C4_Nuclear_receptors.HG1.4:AR/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR	zf-C4/Hormone_recep	1.12451510549342	0.0572782207748107	1.08627950548082	6.39692320010587	ARCH562_Hnf4g/Hnf4a_Nr2c1/N...	Nvec_vc1.1_XM_032371461.2__ARCH562_Hnf4g/Hnf4a_Nr2c1/N...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_NVE7697	Hopx	""	Homeodomains.HG2.24:like:LEUTX	Homeodomain	1.69726233882933	0.102282537097876	4.66000993118413	9.18002035035134	ARCH1442_Dmbx1_Gsc2/Gsc//Ob...	Nvec_NVE7697__ARCH1442_Dmbx1_Gsc2/Gsc//Ob...	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001637733.3	Gsx1/Gsx2	""	Homeodomains.HG1.67:GSX1/GSX2	Homeodomain	1.04967158933717	0.0163652059356602	1.30299671291413	6.38732625501368	ARCH52_Alx3/Alx4/Alx1_Barx2...	Nvec_vc1.1_XM_001637733.3__ARCH52_Alx3/Alx4/Alx1_Barx2...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001625700.3	Nrf1	""	NRF1.HG1.2:NRF1	Nrf1_DNA-bind/Nrf1_activ_bdg	0.999192984992565	0.0777347281943859	0.744284810267211	6.45187356474006	ARCH913_Nrf1	Nvec_vc1.1_XM_001625700.3__ARCH913_Nrf1	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032378152.2	Sox30	""	HMGbox_Sox.HG1.1:SOX30	HMG_box	1.10748057122782	0.0163652059356602	1.01742324915547	6.24205757522334	ARCH716_/Sox4/Sox11_Sox13/S...	Nvec_vc1.1_XM_032378152.2__ARCH716_/Sox4/Sox11_Sox13/S...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048723292.1	""	""	zf-C4_Nuclear_receptors.HG1.34:like:NR2E1/NR2E3	zf-C4/Hormone_recep	1.62849909402067	0.114556441549621	4.3978941247915	5.09745135396038	ARCH1714_Nr2c1/Nr2c2_Nr2f1/...	Nvec_vc1.1_XM_048723292.1__ARCH1714_Nr2c1/Nr2c2_Nr2f1/...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032381270.2	Scrt2/Scrt1	""	zf-C2H2.HG7.4:SCRT1/SCRT2	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.00026532660497	0.0654608237426408	2.03761465680192	5.96290980507153	ARCH1206_M08277_2.00__M0885...	Nvec_vc1.1_XM_032381270.2__ARCH1206_M08277_2.00__M0885...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048729481.1	""	""	zf-C2H2.HG4.3:like:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	zf_ZIC/zf-C2H2/zf-C2H2	1.21515423462297	0.0777347281943859	3.448476128762	11.9115248603723	ARCH922_Zic	Nvec_vc1.1_XM_048729481.1__ARCH922_Zic	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032375670.2	Dmrt2	""	Doublesex_DM.HG1.19:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1	DM/DMA	2.675250629136	0.43776925877891	0.869095768240116	5.10202738492299	ARCH28_Dmrt2_Dmrtc2	Nvec_vc1.1_XM_032375670.2__ARCH28_Dmrt2_Dmrtc2	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001631673.3	Lhx5/Lhx1	""	Homeodomains.HG2.20:LHX1/LHX3/LHX4/LHX5/LMX1A/LMX1B	LIM/LIM/Homeodomain	1.11451801977125	0.0572782207748107	4.57606547441725	10.8305020374682	ARCH52_Alx3/Alx4/Alx1_Barx2...	Nvec_vc1.1_XM_001631673.3__ARCH52_Alx3/Alx4/Alx1_Barx2...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001628319.3	Foxj3	""	Forkhead.HG1.25:FOXJ2/FOXJ3	Forkhead	1.00051149880336	0.0450043163230655	0.903004742979622	9.2186903596671	ARCH975_Foxd2/Foxd4/Foxd3/F...	Nvec_vc1.1_XM_001628319.3__ARCH975_Foxd2/Foxd4/Foxd3/F...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032364225.2	""	""	HMGbox_Sox.HG1.64:like:HMG20B	HMG_box	1.0245465461236	0.0204565074195752	0.97651737751532	8.08907696797447	ARCH21_Mael_Tox3/Tox/Tox2/Tox4	Nvec_vc1.1_XM_032364225.2__ARCH21_Mael_Tox3/Tox/Tox2/Tox4	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001631543.3	Creb3l3//Creb3l4	""	bZIP.HG1.15:CREB3/CREB3L1/CREB3L2/CREB3L3/CREB3L4	bZIP_1	1.15129571877019	0.110465140065706	1.21434883729092	4.89544848989113	ARCH1612_Atf7/Gm28047/Creb5...	Nvec_vc1.1_XM_001631543.3__ARCH1612_Atf7/Gm28047/Creb5...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032385963.2	""	""	zf-C2H2.HG8.0:ZNF576/ZNF683/ZNF891	zf-C2H2/zf-C2H2	1.03455090951493	0.0163652059356602	0.992564145616136	8.93547614386192	ARCH836_M08316_2.00__M08901...	Nvec_vc1.1_XM_032385963.2__ARCH836_M08316_2.00__M08901...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001625588.3	Runx3/Runx2/Runx1	""	Runt_Runx.HG1.0:RUNX1/RUNX2/RUNX3	Runt	2.74405522019062	0.355943229100609	4.72322829831967	15.4201401586843	ARCH1267_Runx3/Runx2/Runx1	Nvec_vc1.1_XM_001625588.3__ARCH1267_Runx3/Runx2/Runx1	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048733519.1	""	""	Homeodomains.HG2.73:like:DMBX1	Homeodomain	1.02989322419273	0.00409130148391505	0.931354701834411	11.7087157066422	ARCH1437_	Nvec_vc1.1_XM_048733519.1__ARCH1437_	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_001636889.3	Foxj1	FoxJ1	Forkhead.HG1.24:FOXJ1	Forkhead	1.15657017295724	0.0613695222587257	2.14118894417537	6.04197571835547	ARCH975_Foxd2/Foxd4/Foxd3/F...	Nvec_vc1.1_XM_001636889.3__ARCH975_Foxd2/Foxd4/Foxd3/F...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032375721.2	""	""	zf-C2H2.HG119.0:NA	zf-C2H2/zf-C2H2/zf-C2H2	1.15014556491792	0.0204565074195752	0.953708603736334	4.38868180706668	ARCH1368_M04483_2.00__M0448...	Nvec_vc1.1_XM_032375721.2__ARCH1368_M04483_2.00__M0448...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032377792.2	Mef2c/Mef2b/Mef2a/Mef2d	""	MADS-box_SRF.HG1.2:BORCS8-MEF2B/MEF2A/MEF2B/MEF2C/MEF2D	SRF-TF/HJURP_C	1.36471375528849	0.257751993486648	1.38561694882609	5.67016529055265	ARCH1333_Mef2c/Mef2b/Mef2a/...	Nvec_vc1.1_XM_032377792.2__ARCH1333_Mef2c/Mef2b/Mef2a/...	TRUE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_048727456.1	""	""	zf-C4_Nuclear_receptors.HG1.30:like:NR2F1/NR2F2	zf-C4/Hormone_recep	1.05985423887432	0.0081826029678301	0.954254035020787	9.28679023433277	ARCH934_Nr2c1/Nr2c2_Nr2f1/N...	Nvec_vc1.1_XM_048727456.1__ARCH934_Nr2c1/Nr2c2_Nr2f1/N...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032374352.2	""	""	Forkhead.HG1.9:like:FOXN1/FOXN2/FOXN3/FOXN4/FOXR1/FOXR2	Forkhead	1.02989322419273	0.00409130148391505	1.30500896926588	5.08809109552642	ARCH445_M03750_2.00__M03751...	Nvec_vc1.1_XM_032374352.2__ARCH445_M03750_2.00__M03751...	FALSE
neuron_Pou4_FoxL2_2	adult	Nvec_vc1.1_XM_032365212.2	""	""	Homeodomains.HG2.3:like:AC025287.4/ALX1/ALX3/ALX4/ARGFX/ARX/CPHXL/CRX/DMBX1/DPRX/DRGX/DUX4/DUXA/DUXB/ESX1/GSC/GSC2/HESX1/HOMEZ/ISL1/ISL2/ISX/LEUTX/LHX1/LHX2/LHX3/LHX4/LHX5/LHX6/LHX8/LHX9/LMX1A/LMX1B/MIXL1/NOBOX/OTP/OTX1/OTX2/PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9/PHOX2A/PHOX2B/PITX1/PITX2/PITX3/PROP1/PRRX1/PRRX2/RAX/RAX2/RHOXF1/RHOXF2/RHOXF2B/SEBOX/SHOX/SHOX2/TPRX1/UNCX/VSX1/VSX2/ZFHX2/ZFHX3/ZFHX4	Homeodomain	1.02989322419273	0.00409130148391505	0.926894980374865	5.04766350158002	ARCH322_Alx3/Alx4/Alx1_Barx...	Nvec_vc1.1_XM_032365212.2__ARCH322_Alx3/Alx4/Alx1_Barx...	FALSE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_048721183.1	Max/Ppp5c	""	HLH.HG1.24:MAX	HLH/TPR_8/PPP5/Metallophos	1.32150211747295	0.0735991272009386	1.02518569329439	5.10502313939132	ARCH401_Max/Ppp5c_Usf3	Nvec_vc1.1_XM_048721183.1__ARCH401_Max/Ppp5c_Usf3	FALSE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_001628279.3	Atoh8	""	HLH.HG1.76:ATOH8	HLH	1.56792031684928	0.0822578480481079	1.78899437618647	20.9138570475285	ARCH749_Ptf1a	Nvec_vc1.1_XM_001628279.3__ARCH749_Ptf1a	FALSE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_001631173.3	Vsx1/Vsx2	""	Homeodomains.HG2.62:VSX1/VSX2	Homeodomain	1.20843370121463	0.0432936042358462	1.12040512843222	4.28448314349043	ARCH335_Alx3/Alx4/Alx1_Barx...	Nvec_vc1.1_XM_001631173.3__ARCH335_Alx3/Alx4/Alx1_Barx...	FALSE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_048731064.1	""	""	zf-C2H2.HG87.0:NA	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	1.0283492009491	0.00865872084716925	0.977597224974716	22.8357991086328	ARCH470_Snai2	Nvec_vc1.1_XM_048731064.1__ARCH470_Snai2	FALSE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_032364348.2	""	""	HLH.HG1.34:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5/ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/FERD3L/FIGLA/HAND1/HAND2/ID1/ID2/ID3/ID4/LYL1/MESP1/MESP2/MSC/MSGN1/MYF5/MYF6/MYOD1/MYOG/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/NHLH1/NHLH2/OLIG1/OLIG2/OLIG3/PTF1A/SCX/TAL1/TAL2/TCF3/TCF4/TCF12/TCF15/TCF21/TCF23/TCF24/TWIST1/TWIST2	HLH	1.21942471909683	0.0519523250830155	1.56678791119077	21.3109230996076	ARCH477_Ptf1a	Nvec_vc1.1_XM_032364348.2__ARCH477_Ptf1a	TRUE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_032362135.2	Arid3c/Arid3a/Arid3b	""	ARID_BRIGHT.HG1.9:ARID3A/ARID3B/ARID3C	ARID	1.46510686062251	0.121222091860369	1.8995260337048	32.5530230553551	ARCH13_Arid2_Arid3c/Arid3a/...	Nvec_vc1.1_XM_032362135.2__ARCH13_Arid2_Arid3c/Arid3a/...	TRUE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_001633819.3	""	BHMG1	HLH.HG1.3:BHMG1	HLH	1.44944652881318	0.324702031768847	2.89197902232172	16.568524905357	ARCH867_ZEB1__PL0011.1_hlh-...	Nvec_vc1.1_XM_001633819.3__ARCH867_ZEB1__PL0011.1_hlh-...	TRUE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_032370984.2	""	AshA	HLH.HG1.58:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5	HLH	2.136185725529	0.329031392192431	5.55696036463478	30.4258688480471	ARCH867_ZEB1__PL0011.1_hlh-...	Nvec_vc1.1_XM_032370984.2__ARCH867_ZEB1__PL0011.1_hlh-...	TRUE
neuron_Pou4_FoxL2_3	adult	Nvec_vc1.1_XM_001627423.3	Cic	""	HMGbox_Sox.HG1.10:BBX	HMG_box	1.03710370539872	0.160186335672631	1.04077424605866	19.830680743023	ARCH482_/Lef1/Tcf7l1/Tcf7	Nvec_vc1.1_XM_001627423.3__ARCH482_/Lef1/Tcf7l1/Tcf7	FALSE
