motif_name	source	TF_Name	cluster
M09291_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2924
M09291_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2924
M09291_2.00	CisBP_I	Nvec_v1g93844	2924
M09291_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2924
M09291_2.00	CisBP_I	Nvec_vc1.1_XM_048723292.1	2924
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_032363271.2	2925
M09292_2.00	CisBP_I	Nvec_v1g93844	2925
M09292_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2925
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2926
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2926
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2926
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2926
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2926
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2926
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2926
M09293_2.00	CisBP_I	Nvec_v1g93844	2926
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2926
M09293_2.00	CisBP_I	Nvec_vc1.1_XM_048723292.1	2926
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2927
M09294_2.00	CisBP_I	Nvec_v1g93844	2927
M09294_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2927
M09295_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2928
M09295_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2928
M09295_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2928
M09295_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2928
M09295_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2928
M09295_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2928
M09295_2.00	CisBP_I	Nvec_v1g93844	2928
M09296_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2929
M09296_2.00	CisBP_I	Nvec_v1g93844	2929
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2930
M09297_2.00	CisBP_I	Nvec_v1g93844	2930
M09297_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2930
M09299_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2928
M09299_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2928
M09299_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2928
M09299_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2928
M09299_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2928
M09299_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2928
M09299_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2928
M09299_2.00	CisBP_I	Nvec_v1g93844	2928
M09300_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2922
M09300_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2922
M09300_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2922
M09300_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2922
M09300_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2922
M09300_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2922
M09300_2.00	CisBP_I	Nvec_v1g93844	2922
M09300_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2922
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_032363271.2	2932
M09303_2.00	CisBP_I	Nvec_v1g93844	2932
M09303_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2932
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2908
M09304_2.00	CisBP_I	Nvec_v1g93844	2908
M09304_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2908
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2933
M09305_2.00	CisBP_I	Nvec_v1g93844	2933
M09305_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2933
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2934
M09306_2.00	CisBP_I	Nvec_v1g93844	2934
M09306_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2934
M09309_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2935
M09309_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2935
M09309_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2935
M09309_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2935
M09309_2.00	CisBP_I	Nvec_v1g93844	2935
M09309_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2935
M09311_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2914
M09311_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2914
M09311_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2914
M09311_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2914
M09311_2.00	CisBP_I	Nvec_v1g93844	2914
M09311_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2914
M09312_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2936
M09312_2.00	CisBP_I	Nvec_v1g93844	2936
M09314_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2928
M09314_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2928
M09314_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2928
M09314_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2928
M09314_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2928
M09314_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2928
M09314_2.00	CisBP_I	Nvec_v1g93844	2928
M09317_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2938
M09317_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2938
M09317_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2938
M09317_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2938
M09317_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2938
M09317_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2938
M09317_2.00	CisBP_I	Nvec_v1g93844	2938
M09319_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2939
M09319_2.00	CisBP_I	Nvec_v1g93844	2939
M09320_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2907
M09320_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2907
M09320_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2907
M09320_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2907
M09320_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2907
M09321_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2940
M09321_2.00	CisBP_I	Nvec_v1g93844	2940
M09322_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2941
M09322_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2941
M09322_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2941
M09323_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2920
M09323_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2920
M09323_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2920
M09323_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2920
M09323_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2920
M09323_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2920
M09324_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2917
M09324_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2917
M09324_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2917
M09324_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2917
M09324_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2917
M09324_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2917
M09324_2.00	CisBP_I	Nvec_v1g93844	2917
M09324_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2917
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2942
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2942
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2942
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2942
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2942
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2942
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2942
M09325_2.00	CisBP_I	Nvec_v1g93844	2942
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2942
M09325_2.00	CisBP_I	Nvec_vc1.1_XM_048723292.1	2942
M09327_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2904
M09327_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2904
M09327_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2904
M09327_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2904
M09327_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2904
M09327_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2904
M09327_2.00	CisBP_I	Nvec_v1g93844	2904
M09329_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2943
M09329_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2943
M09329_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2943
M09329_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2943
M09329_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2943
M09329_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2943
M09329_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2943
M09329_2.00	CisBP_I	Nvec_v1g93844	2943
M09329_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2943
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2930
M09330_2.00	CisBP_I	Nvec_v1g93844	2930
M09330_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2930
M09332_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2902
M09332_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2902
M09332_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2902
M09332_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2902
M09332_2.00	CisBP_I	Nvec_v1g93844	2902
M09333_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2944
M09333_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2944
M09333_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2944
M09333_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	2944
M09333_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2944
M09333_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	2944
M09333_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2944
M09333_2.00	CisBP_I	Nvec_v1g93844	2944
M09333_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2944
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	2945
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	2945
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	2945
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	2945
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	2945
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	2945
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	2945
M09334_2.00	CisBP_I	Nvec_v1g93844	2945
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	2945
M09334_2.00	CisBP_I	Nvec_vc1.1_XM_048723292.1	2945
M09604_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3030
M09604_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3030
M09604_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3030
M09604_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3030
M09604_2.00	CisBP_I	Nvec_v1g93844	3030
M09604_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3030
M09608_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3032
M09608_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3032
M09608_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3032
M09608_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3032
M09608_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3032
M09608_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3032
M09608_2.00	CisBP_I	Nvec_v1g93844	3032
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_032363271.2	3033
M09611_2.00	CisBP_I	Nvec_v1g93844	3033
M09611_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3033
M09612_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3034
M09612_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3034
M09612_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3034
M09612_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3034
M09612_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3034
M09612_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3034
M09612_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3034
M09612_2.00	CisBP_I	Nvec_v1g93844	3034
M09613_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3035
M09613_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3035
M09613_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3035
M09613_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3035
M09613_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3035
M09613_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3035
M09613_2.00	CisBP_I	Nvec_v1g93844	3035
M09613_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3035
M09615_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3036
M09615_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3036
M09615_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	3036
M09615_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3036
M09615_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3036
M09616_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3037
M09616_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3037
M09616_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	3037
M09616_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3037
M09616_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3037
M09617_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3038
M09617_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3038
M09617_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3038
M09617_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3038
M09617_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3038
M09617_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3038
M09617_2.00	CisBP_I	Nvec_v1g93844	3038
M09617_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3038
M09618_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	388
M09618_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	388
M09618_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	388
M09618_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	388
M09618_2.00	CisBP_I	Nvec_v1g93844	388
M09619_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3039
M09619_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3039
M09619_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3039
M09619_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	3039
M09619_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3039
M09619_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3039
M09619_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3039
M09619_2.00	CisBP_I	Nvec_v1g93844	3039
M09619_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3039
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_001634328.3	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3072
M09689_2.00	CisBP_I	Nvec_v1g93844	3072
M09689_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3072
M11090_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3175
M11090_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3175
M11090_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3175
M11090_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3175
M11090_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3175
M11090_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3175
M11090_2.00	CisBP_I	Nvec_v1g93844	3175
M11091_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	944
M11091_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	944
M11091_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	944
M11091_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	944
M11091_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	944
M11091_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	944
M11091_2.00	CisBP_I	Nvec_v1g93844	944
M11102_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3176
M11102_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3176
M11102_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3176
M11102_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3176
M11102_2.00	CisBP_I	Nvec_v1g93844	3176
M11102_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3176
M11138_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3179
M11138_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3179
M11138_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3179
M11138_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3179
M11138_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3179
M11138_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3179
M11138_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3179
M11138_2.00	CisBP_I	Nvec_v1g93844	3179
M11139_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3180
M11139_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3180
M11139_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3180
M11139_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3180
M11139_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3180
M11139_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3180
M11139_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3180
M11139_2.00	CisBP_I	Nvec_v1g93844	3180
M11140_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3181
M11140_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3181
M11140_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3181
M11140_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3181
M11140_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3181
M11140_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3181
M11140_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3181
M11140_2.00	CisBP_I	Nvec_v1g93844	3181
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3182
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3182
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3182
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3182
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3182
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_032379774.2	3182
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3182
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_032363271.2	3182
M11148_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3182
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_032383641.2	3183
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_032381044.2	3183
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_032371461.2	3183
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_032380829.2	3183
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_032378048.2	3183
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_001635960.3	3183
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_048727456.1	3183
M11180_2.00	CisBP_I	Nvec_v1g93844	3183
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_001636587.3	3183
M11180_2.00	CisBP_I	Nvec_vc1.1_XM_048723292.1	3183
