gene	gene_name	common_name	og	pfam	tf_family	archetype_name	archetype_family	archetype_source	most_similar_archetype	most_similar_archetype_source	archetype_archetype_similarity	rank	gene_score_correlation	gene_expression_correlation	assigned	any_assigned	correlation	selected_by	group
Nvec_vc1.1_XM_048727075.1	Esx1	""	Homeodomains.HG2.12:ESX1	Homeodomain	Homeodomains	ARCH334_Nfya_Pbx4/Pbx2/Pbx1	Homeodomains	CisBP	ARCH335_Nfya	CisBP	0.97144332713638	9	0.174513257426754	-0.0136009380609141	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032365212.2	""	""	Homeodomains.HG2.3:like:AC025287.4/ALX1/ALX3/ALX4/ARGFX/ARX/CPHXL/CRX/DMBX1/DPRX/DRGX/DUX4/DUXA/DUXB/ESX1/GSC/GSC2/HESX1/HOMEZ/ISL1/ISL2/ISX/LEUTX/LHX1/LHX2/LHX3/LHX4/LHX5/LHX6/LHX8/LHX9/LMX1A/LMX1B/MIXL1/NOBOX/OTP/OTX1/OTX2/PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9/PHOX2A/PHOX2B/PITX1/PITX2/PITX3/PROP1/PRRX1/PRRX2/RAX/RAX2/RHOXF1/RHOXF2/RHOXF2B/SEBOX/SHOX/SHOX2/TPRX1/UNCX/VSX1/VSX2/ZFHX2/ZFHX3/ZFHX4	Homeodomain	Homeodomains	ARCH4_Alx3/Alx4/Alx1_Barx2/...	Homeodomains	CisBP	ARCH16_Alx3/Alx4/Alx1_Barx2...	CisBP	0.844966624989887	147	0.173019188708687	0.336918799898745	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032383547.2	""	""	zf-C2H2.HG1.10:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-H2C2_2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-met/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH215_Yy1	zf-C2H2	CisBP	ARCH277_Yy1	CisBP	0.86370146381756	5	0.17286702250369	0.0732394644980555	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032384912.2	""	""	zf-C2H2.HG1.78:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH213_Klf5_Klf7_Klf8	zf-C2H2	CisBP	ARCH1061_Msantd4/Mypop_Terf2ip	CisBP	0.814233104228787	20	0.172260683761664	0.244508140436033	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001635015.3	Rhox7a/Rhox7b/Prop1/Rhox2e/Rhox2h/Rhox2f/Rhox2d/Rhox2g/Rhox2b/Rhox2c/Rhox2a	""	Homeodomains.HG2.68:like:ARX/OTP	Homeodomain	Homeodomains	ARCH1010_M06436_2.00	Homeodomains	CisBP	ARCH51_Pax7/Pax3	CisBP	0.985080244530805	118	0.172153731072872	-0.18339951091562	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001628705.3	""	""	zf-C2H2.HG1.119:PRDM4	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH241_Yy1	zf-C2H2	CisBP	ARCH246_Yy1	CisBP	0.988615369900464	4	0.171484379077122	-0.0447592693104505	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001638641.3	""	""	zf-C2H2.HG2.4:MTF1/ZNF76/ZNF143	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH1132_M08316_2.00__M0890...	zf-C2H2	CisBP	ARCH1135_Tbx10/Tbx1_Tbx19/T	CisBP	0.989074119101968	26	0.17126329772405	0.0352020574597131	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032364373.2	Irf7/Irf4/Irf8/Irf5/Irf9/Irf6/Irf3	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF	IRF	ARCH1284_IRF2__T1ISRE	IRF	Homer_known	ARCH1282_IRF8__ISRE__IRF3	Homer_known	0.936390944125384	2	0.169887881799829	0.332031441762577	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032372258.2	""	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_11/zf-C2H2_11/zf-C2H2	zf-C2H2	ARCH245_Yy1	zf-C2H2	CisBP	ARCH241_Yy1	CisBP	0.924617019983898	2	0.169865058459993	0.021866062792966	FALSE	FALSE	TRUE	correlation	correlation
Nvec_v1g99666	""	""	HLH.HG1.93:like:SCX/TCF15	HLH	HLH	ARCH792_BHLH112	HLH	Homer_denovo	ARCH413_Spdef	CisBP	0.983404524810887	38	0.168723503495356	0.143436375879559	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048723770.1	Smarce1	""	HMGbox_Sox.HG1.49:SMARCE1	HMG_box	HMGbox_Sox	ARCH626_Mael_Tox3/Tox/Tox2/...	HMGbox_Sox	CisBP	ARCH24_Nr2c1/Nr2c2_Nr2f1/Nr...	CisBP	0.892710971499113	56	0.167935162370761	0.192275039701643	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032375407.2	Bmyc	""	HLH.HG1.29:MYC/MYCL/MYCN	Myc_N/HLH	HLH	ARCH1202_Srebf2/Srebf1	HLH	CisBP	ARCH928_Srebp2	Homer_known	0.920959064178964	292	0.165566300499184	-0.241249783247343	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001638852.3	Tfam	""	HMGbox_Sox.HG1.47:like:NSD2	HMG_box/HMG_box/HMG_box	HMGbox_Sox	ARCH1080_/Sox4/Sox11_Sox13/...	HMGbox_Sox	CisBP	ARCH1091_SOX13	Homer_denovo	0.982781722338055	24	0.165312986130174	0.241075949258251	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001629480.3	Arnt/Arnt2	""	HLH.HG1.0:AC019117.4/AHR/AHRR/ARNT/ARNT2/ARNTL/ARNTL2/CLOCK/NCOA1/NPAS1/NPAS2/SIM1	HLH/PAS/PAS_11	HLH	ARCH133_M04019_2.00__bHLH34	HLH	CisBP	ARCH53_Usf3	CisBP	0.999452032791568	155	0.165304676839184	-0.0434093755072815	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001624689.3	Foxm1	""	Forkhead.HG1.26:FOXM1	Forkhead	Forkhead	ARCH508_Foxk2/Foxk1	Forkhead	CisBP	ARCH485_Foxd2/Foxd4/Foxd3/F...	CisBP	0.971030865772622	6	0.163387947285752	0.282974728382222	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048725325.1	Prdm9/Prdm11	""	zf-C2H2.HG1.1:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH305_Zfp760/Zfp770	zf-C2H2	CisBP	ARCH308_Gfi1b/Gfi1	CisBP	0.978706677384839	13	0.16247118311904	0.397153866722403	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032381719.2	Zfp367	""	zf-C2H2.HG1.122:ZNF367	zf-C2H2_6/zf-C2H2	zf-C2H2	ARCH308_Gfi1b/Gfi1	zf-C2H2	CisBP	ARCH717_Alx3/Alx4/Alx1_Barx...	CisBP	0.988516093362799	106	0.161692477480627	0.155472983238161	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048725617.1	""	""	HMGbox_Sox.HG1.57:like:HMG20A/HMG20B	HMG_box/zf-met	HMGbox_Sox	ARCH1119_/Lef1/Tcf7l1/Tcf7	HMGbox_Sox	CisBP	ARCH1118_/Lef1/Tcf7l1/Tcf7	CisBP	0.917174300568791	38	0.161304318478503	-0.144233291424046	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048720635.1	Thap4/Thap1/Thap3	""	THAP_finger.HG1.0:AC073612.1/THAP1/THAP2/THAP3/THAP4/THAP5/THAP6/THAP7/THAP8/THAP9/THAP10	THAP	THAP_finger	ARCH248_M08020_2.00	THAP_finger	CisBP	ARCH221_M08176_2.00	CisBP	0.980639889462853	188	0.161004170317735	0.0383332697190133	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032371859.2	""	""	Homeodomains.HG1.56:like:EN1/EN2	Homeodomain	Homeodomains	ARCH1007_M03442_2.00__M0344...	Homeodomains	CisBP	ARCH537_Foxn4/Foxn1	CisBP	0.991668521681341	13	0.157846714734987	-0.0349382939239242	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001624941.3	Prdm14	""	zf-C2H2.HG19.1:PRDM14	zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH236_M03668_2.00__M05861...	zf-C2H2	CisBP	ARCH926_Nr2c1/Nr2c2_Nr2f1/N...	CisBP	0.966984127744421	30	0.157384218566868	0.175115984949631	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001626717.3	""	""	T-box.HG1.4:like:EOMES/TBR1/TBX19/TBX21/TBXT	T-box	T-box	ARCH1130_Tbx10/Tbx1	T-box	CisBP	ARCH1124_Tbx10/Tbx1_Tbx18/T...	CisBP	0.99516995199466	83	0.157249478853841	0.071614996162368	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048733302.1	Tfe3/Tfec/Tfeb/Mitf	""	HLH.HG1.33:MITF/TFE3/TFEB/TFEC	MITF_TFEB_C_3_N/HLH	HLH	ARCH63_Mlx_Srebf2/Srebf1_Usf3	HLH	CisBP	ARCH1133_BAM8	Homer_known	0.997576145616743	79	0.155764181960154	0.0710425857538048	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001628645.3	""	""	zf-C2H2.HG1.88:MYNN	zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH529_Zfp239//Zfp942/Zfp9...	zf-C2H2	CisBP	ARCH1204_Zelda	Homer_known	0.856353742287095	6	0.155258171071859	0.103029210693887	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048724319.1	Foxd2/Foxd4/Foxd3/Foxd1	""	Forkhead.HG1.1:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead	Forkhead	ARCH507_Foxc2/Foxc1_Foxg1/G...	Forkhead	CisBP	ARCH490_FOXK1	Homer_known	0.975469956110621	157	0.155123070811981	0.111995557781646	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032383663.2	""	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2	Homeodomain	Homeodomains	ARCH253_Nkx2-2/Nkx2-9	Homeodomains	CisBP	ARCH174_M04021_2.00	CisBP	0.962670867752152	66	0.154651879090747	0.0558532023308004	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048721909.1	Zfp7/Gm21060	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_11/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_11	zf-C2H2	ARCH308_Gfi1b/Gfi1	zf-C2H2	CisBP	ARCH717_Alx3/Alx4/Alx1_Barx...	CisBP	0.988516093362799	103	0.154541096484	0.324154495039335	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001639705.3	""	""	zf-C2H2.HG1.30:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH241_Yy1	zf-C2H2	CisBP	ARCH246_Yy1	CisBP	0.988615369900464	14	0.154134083007496	0.171882800132608	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032376206.2	Sox13/Sox5/Sox6	SoxB2	HMGbox_Sox.HG1.13:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY	HMG_box	HMGbox_Sox	ARCH6_M00889_2.00	HMGbox_Sox	CisBP	ARCH646_Alx3/Alx4/Alx1_Barx...	CisBP	0.98639151637717	54	0.153934547787111	0.164313128766546	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_048727600.1	""	""	Myb.HG2.3:NA	MADF_DNA_bdg	Myb	ARCH1061_Msantd4/Mypop_Terf2ip	Myb	CisBP	ARCH1053_Runx3/Runx2/Runx1	CisBP	0.975966627432743	16	0.153386750995689	0.231900440134701	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032367197.2	Zfp277	""	zf-C2H2.HG18.0:ZNF277	zf-C2H2_2/zf-C2H2_2	zf-C2H2	ARCH279_Yy1	zf-C2H2	CisBP	ARCH382_/E2f4_E2f6_E2f8/E2f7	CisBP	0.951811650719338	5	0.152078069032038	0.300504788666404	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001633508.3	""	""	zf-C2H2.HG1.3:ZBTB3	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_6/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH215_Yy1	zf-C2H2	CisBP	ARCH277_Yy1	CisBP	0.86370146381756	2	0.151961259708935	0.270644372196434	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032385569.2	Npas3/Npas1	""	HLH.HG1.0:AC019117.4/AHR/AHRR/ARNT/ARNT2/ARNTL/ARNTL2/CLOCK/NCOA1/NPAS1/NPAS2/SIM1	HLH/PAS/PAS_11	HLH	ARCH54_Usf3	HLH	CisBP	ARCH57_Mlx	CisBP	0.978104439541172	85	0.151418204275483	0.0361190037683676	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001630131.3	Arid4a/Arid4b	""	ARID_BRIGHT.HG1.2:ARID4A/ARID4B	RBB1NT/ARID/Tudor-knot	ARID_BRIGHT	ARCH17_Arid5b/Arid5a	ARID_BRIGHT	CisBP	ARCH1232_slp1	Homer_denovo	0.99816804692262	110	0.148795111795616	0.181551337828505	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032371091.2	Zfp239//Gm21060/Zfp942/Zfp994	""	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	zf-C2H2	ARCH203_Klf11_Klf5_Klf7_Klf8	zf-C2H2	CisBP	ARCH208_Klf5_Klf7_Klf8	CisBP	0.960523558267185	34	0.14699027276854	-0.0301814454490254	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_001624560.3	""	""	Homeodomains.HG2.3:like:AC025287.4/ALX1/ALX3/ALX4/ARGFX/ARX/CPHXL/CRX/DMBX1/DPRX/DRGX/DUX4/DUXA/DUXB/ESX1/GSC/GSC2/HESX1/HOMEZ/ISL1/ISL2/ISX/LEUTX/LHX1/LHX2/LHX3/LHX4/LHX5/LHX6/LHX8/LHX9/LMX1A/LMX1B/MIXL1/NOBOX/OTP/OTX1/OTX2/PAX1/PAX2/PAX3/PAX4/PAX5/PAX6/PAX7/PAX8/PAX9/PHOX2A/PHOX2B/PITX1/PITX2/PITX3/PROP1/PRRX1/PRRX2/RAX/RAX2/RHOXF1/RHOXF2/RHOXF2B/SEBOX/SHOX/SHOX2/TPRX1/UNCX/VSX1/VSX2/ZFHX2/ZFHX3/ZFHX4	PAX/Homeodomain	Pax/Homeodomain	ARCH841_Pax5/Pax8/Pax2	Pax/Homeodomain	CisBP	ARCH151_RBM45	Homer_denovo	0.988630904420903	314	0.146801135229004	-0.125633696831808	FALSE	FALSE	TRUE	correlation	correlation
Nvec_vc1.1_XM_032387218.2	E4f1	""	zf-C2H2.HG57.1:like:ZBTB48	zf-C2H2_6/zf-C2H2_6/zf-met/zf-C2H2/zf-C2H2	zf-C2H2	ARCH305_Zfp760/Zfp770	zf-C2H2	CisBP	ARCH308_Gfi1b/Gfi1	CisBP	0.978706677384839	76	0.146547879892941	-0.199404710611693	FALSE	FALSE	TRUE	correlation	correlation
