ID_JGI_Vienna	ID_DToL	Percentage_overlap/Blast_ID	Source
Nvec_NVE16736	Nvec_vc1.1_XM_048719697.1	100	Itvl_overlap
Nvec_v1g72453	Nvec_vc1.1_XM_048719697.1	100	Itvl_overlap
Nvec_v1g140855	Nvec_vc1.1_XM_048719697.1	100	Itvl_overlap
Nvec_v1g224897	Nvec_vc1.1_XM_048719697.1	100	Itvl_overlap
Nvec_NVE20433	Nvec_vc1.1_XM_048719697.1	100	Itvl_overlap
Nvec_v1g240796	Nvec_vc1.1_XM_048719697.1	95	Itvl_overlap
Nvec_v1g100412	Nvec_vc1.1_XM_048719697.1	87	Itvl_overlap
Nvec_NVE14586	Nvec_vc1.1_XM_048719699.1	99	Itvl_overlap
Nvec_NVE14588	Nvec_vc1.1_XM_048719699.1	99	Itvl_overlap
Nvec_v1g202378	Nvec_vc1.1_XM_048720268.1	98	Itvl_overlap
Nvec_NVE20057	Nvec_vc1.1_XM_048719664.1	100	Itvl_overlap
Nvec_v1g162886	Nvec_vc1.1_XM_001636882.3	89	Itvl_overlap
Nvec_v1g93931	Nvec_vc1.1_XM_001636931.3	82	Itvl_overlap
Nvec_NVE20058	Nvec_vc1.1_XM_001636931.3	100	Itvl_overlap
Nvec_v1g140851	Nvec_vc1.1_XM_001636931.3	100	Itvl_overlap
Nvec_v1g182128	Nvec_vc1.1_XM_001636932.3	100	Itvl_overlap
Nvec_v1g93888	Nvec_vc1.1_XM_032386908.2	100	Itvl_overlap
Nvec_NVE20267	Nvec_vc1.1_XM_048720302.1	100	Itvl_overlap
Nvec_NVE14599	Nvec_vc1.1_XM_048720302.1	100	Itvl_overlap
Nvec_v1g93827	Nvec_vc1.1_XM_032386865.2	95	Itvl_overlap
Nvec_v1g223855	Nvec_vc1.1_XM_032386865.2	100	Itvl_overlap
Nvec_v1g93809	Nvec_vc1.1_XM_001636936.3	100	Itvl_overlap
Nvec_v1g222468	Nvec_vc1.1_XM_001636936.3	100	Itvl_overlap
Nvec_v1g233838	Nvec_vc1.1_XM_032386897.2	97	Itvl_overlap
Nvec_v1g240802	Nvec_vc1.1_XM_032386897.2	100	Itvl_overlap
Nvec_v1g65438	Nvec_vc1.1_XM_001636889.3	100	Itvl_overlap
Nvec_NVE14609	Nvec_vc1.1_XM_048719776.1	100	Itvl_overlap
Nvec_v1g93932	Nvec_vc1.1_XM_048719776.1	100	Itvl_overlap
Nvec_v1g68409	Nvec_vc1.1_XM_048719776.1	100	Itvl_overlap
Nvec_v1g202402	Nvec_vc1.1_XM_048720279.1	100	Itvl_overlap
Nvec_v1g93785	Nvec_vc1.1_XM_001636940.3	100	Itvl_overlap
Nvec_v1g93919	Nvec_vc1.1_XM_032386834.2	93	Itvl_overlap
Nvec_v1g48661	Nvec_vc1.1_XM_032386834.2	100	Itvl_overlap
Nvec_v1g93943	Nvec_vc1.1_XM_032386833.2	97	Itvl_overlap
Nvec_v1g162906	Nvec_vc1.1_XM_001636943.3	100	Itvl_overlap
Nvec_v1g225255	Nvec_vc1.1_XM_001636943.3	96	Itvl_overlap
Nvec_v1g5663	Nvec_vc1.1_XM_001636943.3	100	Itvl_overlap
Nvec_v1g93833	Nvec_vc1.1_XM_048719782.1	99	Itvl_overlap
Nvec_v1g145458	Nvec_vc1.1_XM_048719782.1	100	Itvl_overlap
Nvec_v1g162910	Nvec_vc1.1_XM_048719374.1	100	Itvl_overlap
Nvec_v1g93902	Nvec_vc1.1_XM_032386848.2	100	Itvl_overlap
Nvec_NVE14619	Nvec_vc1.1_XM_032386848.2	87	Itvl_overlap
Nvec_v1g93883	Nvec_vc1.1_XM_032386835.2	98	Itvl_overlap
Nvec_v1g93936	Nvec_vc1.1_XM_032386836.2	100	Itvl_overlap
Nvec_NVE14784	Nvec_vc1.1_XM_048720244.1	100	Itvl_overlap
Nvec_v1g47270	Nvec_vc1.1_XM_048720244.1	100	Itvl_overlap
Nvec_v1g139853	Nvec_vc1.1_XM_048719951.1	100	Itvl_overlap
Nvec_NVE24775	Nvec_vc1.1_XM_048719951.1	100	Itvl_overlap
Nvec_v1g220238	Nvec_vc1.1_XM_048719951.1	97	Itvl_overlap
Nvec_NVE8578	Nvec_vc1.1_XM_048719951.1	100	Itvl_overlap
Nvec_v1g143700	Nvec_vc1.1_XM_048719951.1	93	Itvl_overlap
Nvec_NVE18658	Nvec_vc1.1_XM_048720199.1	84	Itvl_overlap
Nvec_v1g143699	Nvec_vc1.1_XM_032368747.2	100	Itvl_overlap
Nvec_v1g221590	Nvec_vc1.1_XM_048719466.1	86	Itvl_overlap
Nvec_v1g114682	Nvec_vc1.1_XM_048719467.1	100	Itvl_overlap
Nvec_NVE14022	Nvec_vc1.1_XM_048720045.1	100	Itvl_overlap
Nvec_NVE23083	Nvec_vc1.1_XM_048720045.1	100	Itvl_overlap
Nvec_v1g244570	Nvec_vc1.1_XM_001630092.3	90	Itvl_overlap
Nvec_v1g114758	Nvec_vc1.1_XM_001630067.3	100	Itvl_overlap
Nvec_v1g28174	Nvec_vc1.1_XM_032378596.2	100	Itvl_overlap
Nvec_v1g114661	Nvec_vc1.1_XM_001630068.3	92	Itvl_overlap
Nvec_v1g114762	Nvec_vc1.1_XM_032378597.2	100	Itvl_overlap
Nvec_v1g43914	Nvec_vc1.1_XM_032378598.2	85	Itvl_overlap
Nvec_NVE19494	Nvec_vc1.1_XM_032378598.2	100	Itvl_overlap
Nvec_v1g244574	Nvec_vc1.1_XM_032378580.2	100	Itvl_overlap
Nvec_v1g223093	Nvec_vc1.1_XM_032378580.2	100	Itvl_overlap
Nvec_v1g169424	Nvec_vc1.1_XM_032378582.2	99	Itvl_overlap
Nvec_v1g223092	Nvec_vc1.1_XM_032378582.2	100	Itvl_overlap
Nvec_NVE2681	Nvec_vc1.1_XM_048719949.1	100	Itvl_overlap
Nvec_v1g188642	Nvec_vc1.1_XM_001630097.3	91	Itvl_overlap
Nvec_v1g244579	Nvec_vc1.1_XM_001630072.3	99	Itvl_overlap
Nvec_NVE15373	Nvec_vc1.1_XM_001630072.3	100	Itvl_overlap
Nvec_v1g210758	Nvec_vc1.1_XM_048719779.1	100	Itvl_overlap
Nvec_v1g244580	Nvec_vc1.1_XM_048719781.1	100	Itvl_overlap
Nvec_NVE9361	Nvec_vc1.1_XM_048719704.1	100	Itvl_overlap
Nvec_NVE2686	Nvec_vc1.1_XM_048719704.1	100	Itvl_overlap
Nvec_v1g146476	Nvec_vc1.1_XM_048719704.1	100	Itvl_overlap
Nvec_v1g114632	Nvec_vc1.1_XM_001630100.3	100	Itvl_overlap
Nvec_NVE2688	Nvec_vc1.1_XM_032378618.2	97	Itvl_overlap
Nvec_v1g114750	Nvec_vc1.1_XM_001630101.3	100	Itvl_overlap
Nvec_v1g244581	Nvec_vc1.1_XM_001630102.3	81	Itvl_overlap
Nvec_v1g233061	Nvec_vc1.1_XM_001630073.3	99	Itvl_overlap
Nvec_v1g114611	Nvec_vc1.1_XM_001630074.3	100	Itvl_overlap
Nvec_v1g6165	Nvec_vc1.1_XM_048720323.1	100	Itvl_overlap
Nvec_v1g144733	Nvec_vc1.1_XM_001621430.3	85	Itvl_overlap
Nvec_v1g176499	Nvec_vc1.1_XM_048720321.1	100	Itvl_overlap
Nvec_v1g210772	Nvec_vc1.1_XM_048720321.1	100	Itvl_overlap
Nvec_v1g188665	Nvec_vc1.1_XM_048720321.1	100	Itvl_overlap
Nvec_v1g248675	Nvec_vc1.1_XM_048720321.1	100	Itvl_overlap
Nvec_v1g169450	Nvec_vc1.1_XM_001630078.3	100	Itvl_overlap
Nvec_v1g114785	Nvec_vc1.1_XM_001630078.3	100	Itvl_overlap
Nvec_v1g188669	Nvec_vc1.1_XM_001630079.3	100	Itvl_overlap
Nvec_v1g114625	Nvec_vc1.1_XM_001630079.3	100	Itvl_overlap
Nvec_v1g244590	Nvec_vc1.1_XM_001630080.3	90	Itvl_overlap
Nvec_v1g114665	Nvec_vc1.1_XM_001630081.3	100	Itvl_overlap
Nvec_v1g244592	Nvec_vc1.1_XM_001630105.3	100	Itvl_overlap
Nvec_NVE15067	Nvec_vc1.1_XM_001630105.3	100	Itvl_overlap
Nvec_v1g188687	Nvec_vc1.1_XM_048720326.1	100	Itvl_overlap
Nvec_v1g223920	Nvec_vc1.1_XM_048720326.1	100	Itvl_overlap
Nvec_v1g114706	Nvec_vc1.1_XM_001630082.3	95	Itvl_overlap
Nvec_v1g114717	Nvec_vc1.1_XM_048720026.1	100	Itvl_overlap
Nvec_v1g48205	Nvec_vc1.1_XM_048720026.1	100	Itvl_overlap
Nvec_v1g222966	Nvec_vc1.1_XM_048720026.1	100	Itvl_overlap
Nvec_NVE2710	Nvec_vc1.1_XM_048720026.1	100	Itvl_overlap
Nvec_v1g237156	Nvec_vc1.1_XM_001630108.3	100	Itvl_overlap
Nvec_v1g114647	Nvec_vc1.1_XM_032378587.2	100	Itvl_overlap
Nvec_v1g235323	Nvec_vc1.1_XM_001630110.3	98	Itvl_overlap
Nvec_NVE21487	Nvec_vc1.1_XM_001630110.3	100	Itvl_overlap
Nvec_v1g244599	Nvec_vc1.1_XM_048720194.1	100	Itvl_overlap
Nvec_NVE2719	Nvec_vc1.1_XM_032378615.2	100	Itvl_overlap
Nvec_v1g114626	Nvec_vc1.1_XM_032378615.2	100	Itvl_overlap
Nvec_v1g114697	Nvec_vc1.1_XM_032378617.2	100	Itvl_overlap
Nvec_v1g114613	Nvec_vc1.1_XM_048720059.1	100	Itvl_overlap
Nvec_v1g114761	Nvec_vc1.1_XM_048720059.1	100	Itvl_overlap
Nvec_NVE2722	Nvec_vc1.1_XM_048720289.1	100	Itvl_overlap
Nvec_v1g114659	Nvec_vc1.1_XM_001630116.3	86	Itvl_overlap
Nvec_v1g46870	Nvec_vc1.1_XM_032378585.2	100	Itvl_overlap
Nvec_v1g169487	Nvec_vc1.1_XM_001630117.3	98	Itvl_overlap
Nvec_v1g114642	Nvec_vc1.1_XM_001630088.3	100	Itvl_overlap
Nvec_NVE2728	Nvec_vc1.1_XM_048719876.1	100	Itvl_overlap
Nvec_NVE2729	Nvec_vc1.1_XM_048719876.1	100	Itvl_overlap
Nvec_v1g237158	Nvec_vc1.1_XM_001630118.3	99	Itvl_overlap
Nvec_NVE2731	Nvec_vc1.1_XM_048719383.1	100	Itvl_overlap
Nvec_NVE2732	Nvec_vc1.1_XM_032378623.2	100	Itvl_overlap
Nvec_NVE15630	Nvec_vc1.1_XM_032378623.2	100	Itvl_overlap
Nvec_NVE15631	Nvec_vc1.1_XM_048719383.1	100	Itvl_overlap
Nvec_v1g169502	Nvec_vc1.1_XM_001630119.3	100	Itvl_overlap
Nvec_v1g222874	Nvec_vc1.1_XM_001630119.3	91	Itvl_overlap
Nvec_v1g229988	Nvec_vc1.1_XM_048719770.1	100	Itvl_overlap
Nvec_v1g147484	Nvec_vc1.1_XM_048719770.1	100	Itvl_overlap
Nvec_v1g229989	Nvec_vc1.1_XM_048719771.1	98	Itvl_overlap
Nvec_v1g114639	Nvec_vc1.1_XM_048719768.1	100	Itvl_overlap
Nvec_v1g114712	Nvec_vc1.1_XM_048719768.1	100	Itvl_overlap
Nvec_v1g192951	Nvec_vc1.1_XM_048719768.1	100	Itvl_overlap
Nvec_NVE11691	Nvec_vc1.1_XM_048719768.1	72	Itvl_overlap
Nvec_v1g216636	Nvec_vc1.1_XM_032372992.2	100	Itvl_overlap
Nvec_v1g223390	Nvec_vc1.1_XM_032372992.2	100	Itvl_overlap
Nvec_v1g216634	Nvec_vc1.1_XM_032372992.2	100	Itvl_overlap
Nvec_v1g129447	Nvec_vc1.1_XM_001625509.3	97	Itvl_overlap
Nvec_NVE1718	Nvec_vc1.1_XM_001625509.3	100	Itvl_overlap
Nvec_v1g129467	Nvec_vc1.1_XM_032372993.2	100	Itvl_overlap
Nvec_NVE11587	Nvec_vc1.1_XM_048720297.1	100	Itvl_overlap
Nvec_NVE17268	Nvec_vc1.1_XM_048720297.1	100	Itvl_overlap
Nvec_v1g129459	Nvec_vc1.1_XM_001625524.3	97	Itvl_overlap
Nvec_v1g129471	Nvec_vc1.1_XM_032373009.2	100	Itvl_overlap
Nvec_NVE22850	Nvec_vc1.1_XM_001625522.3	100	Itvl_overlap
Nvec_v1g248879	Nvec_vc1.1_XM_048719619.1	100	Itvl_overlap
Nvec_NVE19662	Nvec_vc1.1_XM_048719619.1	100	Itvl_overlap
Nvec_v1g154303	Nvec_vc1.1_XM_001625522.3	100	Itvl_overlap
Nvec_v1g129425	Nvec_vc1.1_XM_001625522.3	100	Itvl_overlap
Nvec_v1g137796	Nvec_vc1.1_XM_001625522.3	100	Itvl_overlap
Nvec_v1g16432	Nvec_vc1.1_XM_001625522.3	100	Itvl_overlap
Nvec_v1g137797	Nvec_vc1.1_XM_001625522.3	100	Itvl_overlap
Nvec_v1g129448	Nvec_vc1.1_XM_048720202.1	92	Itvl_overlap
Nvec_v1g47610	Nvec_vc1.1_XM_048720202.1	87	Itvl_overlap
Nvec_v1g216620	Nvec_vc1.1_XM_001625504.3	86	Itvl_overlap
Nvec_v1g235880	Nvec_vc1.1_XM_048720203.1	100	Itvl_overlap
Nvec_v1g173734	Nvec_vc1.1_XM_001625502.3	100	Itvl_overlap
Nvec_v1g146990	Nvec_vc1.1_XM_001625502.3	100	Itvl_overlap
Nvec_v1g237468	Nvec_vc1.1_XM_001625518.3	100	Itvl_overlap
Nvec_v1g48062	Nvec_vc1.1_XM_001625518.3	100	Itvl_overlap
Nvec_v1g48125	Nvec_vc1.1_XM_001625518.3	73	Itvl_overlap
Nvec_v1g192932	Nvec_vc1.1_XM_001625501.3	100	Itvl_overlap
Nvec_v1g129440	Nvec_vc1.1_XM_001625517.3	99	Itvl_overlap
Nvec_v1g230814	Nvec_vc1.1_XM_032373006.2	100	Itvl_overlap
Nvec_v1g247056	Nvec_vc1.1_XM_032373008.2	100	Itvl_overlap
Nvec_NVE11573	Nvec_vc1.1_XM_032372999.2	100	Itvl_overlap
Nvec_v1g129498	Nvec_vc1.1_XM_032373000.2	99	Itvl_overlap
Nvec_NVE3311	Nvec_vc1.1_XM_032373000.2	100	Itvl_overlap
Nvec_v1g247055	Nvec_vc1.1_XM_048720374.1	100	Itvl_overlap
Nvec_NVE11570	Nvec_vc1.1_XM_048720374.1	100	Itvl_overlap
Nvec_v1g17187	Nvec_vc1.1_XM_048720374.1	100	Itvl_overlap
Nvec_v1g129434	Nvec_vc1.1_XM_001625499.3	100	Itvl_overlap
Nvec_v1g129496	Nvec_vc1.1_XM_048720374.1	100	Itvl_overlap
Nvec_v1g216603	Nvec_vc1.1_XM_048720368.1	100	Itvl_overlap
Nvec_v1g126382	Nvec_vc1.1_XM_048720368.1	100	Itvl_overlap
Nvec_v1g40000	Nvec_vc1.1_XM_001626325.3	100	Itvl_overlap
Nvec_v1g215562	Nvec_vc1.1_XM_048720204.1	100	Itvl_overlap
Nvec_v1g246648	Nvec_vc1.1_XM_001626327.3	100	Itvl_overlap
Nvec_v1g126413	Nvec_vc1.1_XM_048720276.1	100	Itvl_overlap
Nvec_v1g126362	Nvec_vc1.1_XM_032373933.2	50	Itvl_overlap
Nvec_v1g137575	Nvec_vc1.1_XM_048719923.1	100	Itvl_overlap
Nvec_v1g227385	Nvec_vc1.1_XM_048719923.1	99	Itvl_overlap
Nvec_v1g246653	Nvec_vc1.1_XM_001626321.3	100	Itvl_overlap
Nvec_NVE18674	Nvec_vc1.1_XM_001626321.3	100	Itvl_overlap
Nvec_NVE10051	Nvec_vc1.1_XM_032373951.2	100	Itvl_overlap
Nvec_v1g7369	Nvec_vc1.1_XM_001626321.3	100	Itvl_overlap
Nvec_v1g126386	Nvec_vc1.1_XM_048720237.1	100	Itvl_overlap
Nvec_NVE10782	Nvec_vc1.1_XM_048720237.1	100	Itvl_overlap
Nvec_v1g145863	Nvec_vc1.1_XM_048720237.1	100	Itvl_overlap
Nvec_NVE25521	Nvec_vc1.1_XM_048720237.1	100	Itvl_overlap
Nvec_v1g144000	Nvec_vc1.1_XM_048720237.1	100	Itvl_overlap
Nvec_v1g126375	Nvec_vc1.1_XM_048720237.1	100	Itvl_overlap
Nvec_v1g126379	Nvec_vc1.1_XM_048720237.1	100	Itvl_overlap
Nvec_v1g205033	Nvec_vc1.1_XM_048720237.1	100	Itvl_overlap
Nvec_v1g126388	Nvec_vc1.1_XM_048719869.1	100	Itvl_overlap
Nvec_v1g126398	Nvec_vc1.1_XM_048719865.1	100	Itvl_overlap
Nvec_v1g147113	Nvec_vc1.1_XM_048719865.1	100	Itvl_overlap
Nvec_NVE10057	Nvec_vc1.1_XM_048719865.1	99	Itvl_overlap
Nvec_NVE10056	Nvec_vc1.1_XM_048719865.1	100	Itvl_overlap
Nvec_NVE7383	Nvec_vc1.1_XM_048719865.1	100	Itvl_overlap
Nvec_v1g126348	Nvec_vc1.1_XM_032373943.2	90	Itvl_overlap
Nvec_v1g126418	Nvec_vc1.1_XM_001626336.3	100	Itvl_overlap
Nvec_v1g126404	Nvec_vc1.1_XM_001626336.3	100	Itvl_overlap
Nvec_v1g126384	Nvec_vc1.1_XM_032373936.2	80	Itvl_overlap
Nvec_v1g215585	Nvec_vc1.1_XM_001626338.3	100	Itvl_overlap
Nvec_NVE10062	Nvec_vc1.1_XM_048719908.1	100	Itvl_overlap
Nvec_v1g219473	Nvec_vc1.1_XM_048719908.1	100	Itvl_overlap
Nvec_v1g233723	Nvec_vc1.1_XM_001623327.3	99	Itvl_overlap
Nvec_v1g137807	Nvec_vc1.1_XM_001623315.3	99	Itvl_overlap
Nvec_v1g219471	Nvec_vc1.1_XM_001623314.3	100	Itvl_overlap
Nvec_v1g175561	Nvec_vc1.1_XM_001623326.3	99	Itvl_overlap
Nvec_v1g137810	Nvec_vc1.1_XM_032370445.2	99	Itvl_overlap
Nvec_v1g214604	Nvec_vc1.1_XM_048720382.1	100	Itvl_overlap
Nvec_v1g219468	Nvec_vc1.1_XM_048720382.1	100	Itvl_overlap
Nvec_v1g137805	Nvec_vc1.1_XM_048720382.1	100	Itvl_overlap
Nvec_v1g137803	Nvec_vc1.1_XM_048720382.1	100	Itvl_overlap
Nvec_v1g137808	Nvec_vc1.1_XM_048720382.1	100	Itvl_overlap
Nvec_v1g219466	Nvec_vc1.1_XM_048720382.1	100	Itvl_overlap
Nvec_v1g219460	Nvec_vc1.1_XM_048720384.1	100	Itvl_overlap
Nvec_v1g56854	Nvec_vc1.1_XM_048720383.1	100	Itvl_overlap
Nvec_v1g172167	Nvec_vc1.1_XM_001627051.3	100	Itvl_overlap
Nvec_v1g172171	Nvec_vc1.1_XM_032374794.2	80	Itvl_overlap
Nvec_NVE8615	Nvec_vc1.1_XM_048719691.1	64	Itvl_overlap
Nvec_NVE15012	Nvec_vc1.1_XM_048719691.1	100	Itvl_overlap
Nvec_NVE1014	Nvec_vc1.1_XM_048719691.1	100	Itvl_overlap
Nvec_v1g124015	Nvec_vc1.1_XM_048719694.1	100	Itvl_overlap
Nvec_v1g172175	Nvec_vc1.1_XM_048719696.1	97	Itvl_overlap
Nvec_v1g214612	Nvec_vc1.1_XM_048719969.1	96	Itvl_overlap
Nvec_NVE24245	Nvec_vc1.1_XM_048719969.1	100	Itvl_overlap
Nvec_NVE8619	Nvec_vc1.1_XM_048719969.1	100	Itvl_overlap
Nvec_v1g123976	Nvec_vc1.1_XM_001621797.3	96	Itvl_overlap
Nvec_v1g176429	Nvec_vc1.1_XM_001621797.3	99	Itvl_overlap
Nvec_v1g191391	Nvec_vc1.1_XM_048719819.1	60	Itvl_overlap
Nvec_v1g53043	Nvec_vc1.1_XM_048719819.1	100	Itvl_overlap
Nvec_v1g225488	Nvec_vc1.1_XM_048719819.1	100	Itvl_overlap
Nvec_NVE8622	Nvec_vc1.1_XM_032374801.2	98	Itvl_overlap
Nvec_v1g123903	Nvec_vc1.1_XM_001627072.3	81	Itvl_overlap
Nvec_v1g246220	Nvec_vc1.1_XM_001627073.3	98	Itvl_overlap
Nvec_v1g123924	Nvec_vc1.1_XM_048720046.1	100	Itvl_overlap
Nvec_v1g123933	Nvec_vc1.1_XM_032374789.2	100	Itvl_overlap
Nvec_v1g214620	Nvec_vc1.1_XM_048719942.1	100	Itvl_overlap
Nvec_v1g246222	Nvec_vc1.1_XM_001627075.3	100	Itvl_overlap
Nvec_v1g123977	Nvec_vc1.1_XM_048720205.1	100	Itvl_overlap
Nvec_v1g123898	Nvec_vc1.1_XM_032374787.2	100	Itvl_overlap
Nvec_v1g172190	Nvec_vc1.1_XM_032374786.2	100	Itvl_overlap
Nvec_v1g123900	Nvec_vc1.1_XM_032374786.2	100	Itvl_overlap
Nvec_v1g246225	Nvec_vc1.1_XM_032374786.2	100	Itvl_overlap
Nvec_v1g124016	Nvec_vc1.1_XM_001627080.3	100	Itvl_overlap
Nvec_v1g214631	Nvec_vc1.1_XM_048720309.1	100	Itvl_overlap
Nvec_v1g214632	Nvec_vc1.1_XM_032374799.2	100	Itvl_overlap
Nvec_v1g235689	Nvec_vc1.1_XM_001627063.3	100	Itvl_overlap
Nvec_v1g191409	Nvec_vc1.1_XM_001627083.3	79	Itvl_overlap
Nvec_v1g246231	Nvec_vc1.1_XM_001627064.3	100	Itvl_overlap
Nvec_v1g124011	Nvec_vc1.1_XM_001627065.3	100	Itvl_overlap
Nvec_v1g145689	Nvec_vc1.1_XM_001627065.3	100	Itvl_overlap
Nvec_v1g28225	Nvec_vc1.1_XM_048720207.1	52	Itvl_overlap
Nvec_v1g224652	Nvec_vc1.1_XM_048719803.1	100	Itvl_overlap
Nvec_v1g212371	Nvec_vc1.1_XM_032377089.2	94	Itvl_overlap
Nvec_v1g245317	Nvec_vc1.1_XM_032377089.2	99	Itvl_overlap
Nvec_v1g212367	Nvec_vc1.1_XM_001628861.3	100	Itvl_overlap
Nvec_v1g118526	Nvec_vc1.1_XM_001628849.3	79	Itvl_overlap
Nvec_v1g118618	Nvec_vc1.1_XM_032377081.2	100	Itvl_overlap
Nvec_v1g245314	Nvec_vc1.1_XM_001628860.3	100	Itvl_overlap
Nvec_v1g189928	Nvec_vc1.1_XM_001628859.3	59	Itvl_overlap
Nvec_v1g118528	Nvec_vc1.1_XM_048720363.1	100	Itvl_overlap
Nvec_v1g170705	Nvec_vc1.1_XM_048720363.1	98	Itvl_overlap
Nvec_v1g118574	Nvec_vc1.1_XM_001628847.3	98	Itvl_overlap
Nvec_NVE5015	Nvec_vc1.1_XM_032377102.2	98	Itvl_overlap
Nvec_v1g212357	Nvec_vc1.1_XM_048720298.1	100	Itvl_overlap
Nvec_v1g222996	Nvec_vc1.1_XM_048720298.1	100	Itvl_overlap
Nvec_NVE5013	Nvec_vc1.1_XM_032377075.2	92	Itvl_overlap
Nvec_NVE5013	Nvec_vc1.1_XM_048720298.1	99	Itvl_overlap
Nvec_v1g50043	Nvec_vc1.1_XM_032377074.2	100	Itvl_overlap
Nvec_NVE1753	Nvec_vc1.1_XM_032377074.2	100	Itvl_overlap
Nvec_v1g222783	Nvec_vc1.1_XM_032377074.2	100	Itvl_overlap
Nvec_NVE5011	Nvec_vc1.1_XM_048720211.1	100	Itvl_overlap
Nvec_v1g170702	Nvec_vc1.1_XM_001628844.3	100	Itvl_overlap
Nvec_v1g118540	Nvec_vc1.1_XM_001628843.3	97	Itvl_overlap
Nvec_v1g233222	Nvec_vc1.1_XM_032377094.2	100	Itvl_overlap
Nvec_v1g118606	Nvec_vc1.1_XM_032377094.2	100	Itvl_overlap
Nvec_v1g212348	Nvec_vc1.1_XM_032377085.2	100	Itvl_overlap
Nvec_v1g118595	Nvec_vc1.1_XM_001628840.2	97	Itvl_overlap
Nvec_v1g118527	Nvec_vc1.1_XM_032377084.2	100	Itvl_overlap
Nvec_v1g40956	Nvec_vc1.1_XM_032377084.2	100	Itvl_overlap
Nvec_v1g118498	Nvec_vc1.1_XM_032377084.2	100	Itvl_overlap
Nvec_v1g237264	Nvec_vc1.1_XM_001628854.3	99	Itvl_overlap
Nvec_NVE5004	Nvec_vc1.1_XM_032377101.2	99	Itvl_overlap
Nvec_v1g170685	Nvec_vc1.1_XM_001628852.3	75	Itvl_overlap
Nvec_v1g245298	Nvec_vc1.1_XM_048719670.1	100	Itvl_overlap
Nvec_v1g210169	Nvec_vc1.1_XM_048719670.1	100	Itvl_overlap
Nvec_NVE992	Nvec_vc1.1_XM_048719675.1	92	Itvl_overlap
Nvec_v1g244314	Nvec_vc1.1_XM_048719675.1	100	Itvl_overlap
Nvec_NVE993	Nvec_vc1.1_XM_032379210.2	100	Itvl_overlap
Nvec_v1g113475	Nvec_vc1.1_XM_032379210.2	100	Itvl_overlap
Nvec_v1g144500	Nvec_vc1.1_XM_032379210.2	100	Itvl_overlap
Nvec_v1g38751	Nvec_vc1.1_XM_001630548.3	96	Itvl_overlap
Nvec_v1g244319	Nvec_vc1.1_XM_001630549.3	97	Itvl_overlap
Nvec_NVE1909	Nvec_vc1.1_XM_048719678.1	100	Itvl_overlap
Nvec_v1g188209	Nvec_vc1.1_XM_048719678.1	97	Itvl_overlap
Nvec_v1g113517	Nvec_vc1.1_XM_032379181.2	100	Itvl_overlap
Nvec_v1g244321	Nvec_vc1.1_XM_032379182.2	100	Itvl_overlap
Nvec_v1g25137	Nvec_vc1.1_XM_032379183.2	100	Itvl_overlap
Nvec_NVE1914	Nvec_vc1.1_XM_032379183.2	100	Itvl_overlap
Nvec_v1g225716	Nvec_vc1.1_XM_048719879.1	100	Itvl_overlap
Nvec_NVE1915	Nvec_vc1.1_XM_048719879.1	100	Itvl_overlap
Nvec_v1g210187	Nvec_vc1.1_XM_048719737.1	96	Itvl_overlap
Nvec_v1g244323	Nvec_vc1.1_XM_032379248.2	100	Itvl_overlap
Nvec_v1g210190	Nvec_vc1.1_XM_048719741.1	100	Itvl_overlap
Nvec_v1g220534	Nvec_vc1.1_XM_048719741.1	100	Itvl_overlap
Nvec_NVE19882	Nvec_vc1.1_XM_032379213.2	100	Itvl_overlap
Nvec_v1g113436	Nvec_vc1.1_XM_032379213.2	100	Itvl_overlap
Nvec_v1g113453	Nvec_vc1.1_XM_001630553.3	100	Itvl_overlap
Nvec_v1g210193	Nvec_vc1.1_XM_048720214.1	100	Itvl_overlap
Nvec_v1g223105	Nvec_vc1.1_XM_048720214.1	57	Itvl_overlap
Nvec_NVE14990	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_v1g244326	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_NVE9751	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_v1g48108	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_NVE4553	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_v1g237112	Nvec_vc1.1_XM_048719744.1	100	Itvl_overlap
Nvec_v1g237112	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_v1g50030	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_NVE17527	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_v1g225280	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_NVE20258	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_v1g156526	Nvec_vc1.1_XM_048719740.1	100	Itvl_overlap
Nvec_v1g113513	Nvec_vc1.1_XM_048719743.1	100	Itvl_overlap
Nvec_v1g113410	Nvec_vc1.1_XM_048719743.1	100	Itvl_overlap
Nvec_v1g113476	Nvec_vc1.1_XM_048719743.1	100	Itvl_overlap
Nvec_v1g244330	Nvec_vc1.1_XM_001630559.3	91	Itvl_overlap
Nvec_v1g199510	Nvec_vc1.1_XM_048720215.1	100	Itvl_overlap
